0.498123,0.217432,0.075358,0.050321,0.002457,0.000531,0.000309
0.277778,0.383062,0.211086,0.209889,0.097309,0.005099,0.000864
0.742741,0.439506,0.225654,0.001025,0.000432,0.002173,0.00663
0.582012,0.548679,0.077753,0.050259,0.049901,0.00037,0.000358
0.724753,0.237457,0.125679,0.125321,0.001247,0.001185,0.000346
0.704247,0.217531,0.002642,0.001778,0.000469,0.000321,0.000296
0.211679,0.353222,0.102901,0.008333,0.001296,0.000173,0.000185
0.539753,0.238235,0.102963,0.082321,0.002062,0.002333,0.00221
0.272346,0.10084,0.031914,0.029877,0.002383,0.000296,0.000198
0.483259,0.068765,0.061457,0.020185,0.001321,0.000284,0.000309
0.479852,0.228457,0.19284,0.00237,0.001556,0.000481,0.000321
0.233346,0.343123,0.051272,0.04316,0.010358,0.010679,0.010654
0.556481,0.255716,0.095148,0.09363,0.001099,0.000247,0.000259
0.631506,0.564704,0.376346,0.351852,0.088321,0.000469,0.000346
0.442086,0.081691,0.073395,0.072765,0.043123,0.000198,0.000185
0.006333,0.422815,0.180432,0.046667,0.002321,0.00079,0.001012
0.424667,0.474852,0.196691,0.008148,0.007012,0.000617,0.000593
0.723519,0.38958,0.074185,0.004235,0.003494,0.00684,0.006346
0.519642,0.168741,0.002852,0.002259,0.001951,0.000383,0.000494
0.35821,0.38379,0.004802,0.003444,0.000765,0.001037,0.000457
0.353296,0.176062,0.079988,0.004494,0.000605,0.000247,0.000235
0.30784,0.318951,0.195247,0.091605,0.091531,0.00584,0.001901
0.730679,0.218753,0.071259,0.002432,0.001938,0.000593,0.000481
0.305358,0.310395,0.180654,0.110346,0.054778,0.000259,0.000259
0.526951,0.298062,0.003383,0.002963,0.003259,0.004025,0.003889
0.203827,0.447765,0.044247,0.003901,0.000568,0.000469,0.000346
0.608321,0.183556,0.054086,0.009284,0.007136,0.000642,0.000704
