read length,100,200,500,1000,1500
2205,60.359116,21.505386,19.125476,22.656528,133.635005
2230,66.809164,21.184337,19.473485,25.131035,146.474178
2230,60.092685,21.232713,18.243274,22.551929,134.512588
2235,65.395783,21.004123,18.513108,24.69623,140.759458
2335,69.566142,21.214318,19.561351,25.238027,151.014204
2335,67.726688,20.923776,21.568699,26.772074,150.643594
2355,70.632431,27.537898,36.790999,57.168299,145.134336
2385,73.748891,21.780794,19.630003,25.121797,163.445149
2415,76.472603,23.098718,21.000983,26.368573,189.581407
2425,65.28524,23.155044,20.087294,24.228724,169.852022
2465,78.123946,51.750728,113.502867,138.653779,208.422387
2570,71.422871,23.897785,22.913104,25.165888,179.80653
2620,84.941973,25.858166,24.647149,27.598142,224.251561
2655,81.324545,28.518743,33.418011,31.343161,201.054053
2725,75.858415,37.279012,23.018494,25.746215,191.740179
2770,73.447505,26.665745,24.831482,26.029281,193.821335
2800,83.604832,29.947787,32.353189,37.327262,214.846378
2845,83.995722,55.527123,119.687099,229.060976,283.342622
2870,96.207113,117.10726,183.598167,346.845148,477.344026
2945,84.902499,26.978353,25.028374,31.762686,219.998554
2955,79.244042,27.067355,25.270025,30.624346,206.684353
3010,81.522122,29.821855,32.254164,39.286757,211.011591
3010,96.448713,83.612412,168.923591,303.984694,356.103248
3015,87.978716,29.853121,34.241375,67.939069,220.40294
3070,97.612909,31.074103,31.366776,57.684639,237.442572
3085,88.51974,30.133069,27.130513,35.817277,220.166764
3085,90.233561,33.694901,37.927125,45.720475,224.191047
3170,96.009019,30.373436,28.7021,35.845993,239.967665
3285,94.51021,32.238679,33.583592,41.452841,225.139763
3290,87.085026,33.306024,36.920414,45.060864,216.121559
3365,107.886665,41.531609,54.939484,71.747105,247.112349
3385,97.801561,41.227381,51.843461,76.563286,227.848053
3405,98.495389,34.203884,39.921208,47.233746,232.203516
3465,107.675333,31.999442,31.973023,41.549313,255.169555
3465,96.600739,45.43001,31.380665,38.14846,244.895321
3540,102.417504,39.013485,46.382989,57.135078,242.100244
3570,102.491427,64.39961,84.872961,179.220253,293.370914
3575,105.645723,37.774532,31.067865,49.626678,242.899918
3690,98.506458,36.416817,36.163932,47.173206,237.709353
3735,117.568135,39.507771,40.017281,58.122492,267.8747
3735,105.901312,68.067677,54.871886,79.125696,239.54694
3735,105.15636,35.00209,31.676292,35.857218,244.125766
3800,134.226551,78.522082,134.802115,280.916101,447.4122
3805,110.072722,35.953882,35.458795,46.85492,251.752324
3820,103.05492,35.135049,31.942057,36.224949,242.691529
3990,122.897281,34.951586,32.969968,44.817713,313.023249
4045,116.306878,37.824037,34.953518,43.318107,301.506017
4100,120.227335,41.135159,43.836446,47.350103,295.391042
4215,122.388915,41.664878,57.216061,68.531469,306.307231
4260,119.259777,62.595439,44.613242,49.931869,301.457255
4280,123.788211,48.735875,57.305693,100.611197,310.973613
4325,142.083249,97.289458,203.164312,310.991612,680.819407
4360,136.850152,40.627027,36.615898,52.824128,371.689528
4425,128.394364,41.137819,76.388473,89.671125,334.847791
4490,127.183408,43.665013,40.741659,50.602244,334.240031
4735,158.414985,191.307262,269.145768,414.893738,534.898867
4855,129.786988,43.779657,38.306166,46.54954,321.664452
5025,157.46146,120.549528,250.705297,447.961184,586.505374
5145,160.934967,49.888278,47.372547,61.904264,382.162791
5200,149.462658,44.464277,44.393259,58.119379,365.350385
5330,156.770556,64.829993,87.689413,112.918599,371.349486
5340,166.306641,48.05728,42.982087,58.766847,399.335512
5345,142.86403,47.616388,41.951911,53.344914,349.147661
5350,143.184652,46.944682,42.101037,52.832709,348.369978
5375,143.573294,52.740547,53.446209,72.990215,349.434578
5390,217.678227,48.714863,42.264988,57.864081,424.970843
5455,155.209878,75.219804,46.815324,56.892675,386.37836
5560,177.555875,75.463632,65.54732,191.328441,520.941752
5605,168.893437,84.786641,110.676831,194.877052,448.709107
5735,160.023665,51.757506,47.807502,55.874094,401.422139
5825,177.980219,99.330107,163.746873,369.261738,654.570704
5835,183.820913,52.117281,42.88619,60.394284,603.353626
5935,274.078569,61.406964,53.467572,69.819379,501.986307
5935,189.339743,79.560179,154.159644,262.000508,510.941631
6090,173.073762,83.013429,52.806129,65.526238,425.493715
6320,181.878648,57.174965,65.046349,81.020021,451.560648
6350,169.529498,56.42635,49.824096,63.298572,426.17622
6355,184.594244,84.383603,122.959405,165.942519,472.711986
6370,189.586868,56.009775,51.485361,64.906533,474.906157
6450,205.20388,102.159833,179.456514,255.451705,629.718419
6820,196.328039,58.319836,61.132042,82.209027,484.285819
7030,219.734348,66.749228,60.238409,82.565638,570.912677
7145,204.341918,64.733278,61.471593,76.819099,507.745754
7565,219.568988,145.864157,116.871015,191.308579,578.07521
7650,220.832113,72.631348,75.938029,122.88721,551.106175
8280,219.741785,73.409633,65.786944,83.734477,556.654493
8890,272.095131,85.363231,116.230837,176.992794,694.729239
9095,414.47183,81.573242,72.435249,106.229133,776.540139
9210,288.487289,81.447059,84.852215,108.866962,710.567698
9345,251.983195,100.169153,119.197142,137.52701,668.758607
9425,253.193833,89.919202,164.242365,193.153793,704.693377
10575,302.59387,119.30183,141.572591,202.330126,735.82455
11555,315.002212,107.670778,105.075111,130.478128,822.263638
12015,320.948136,113.459613,108.194991,145.473188,838.591522
12130,348.053307,103.856769,102.533651,136.363404,889.2204
13210,360.336859,158.140651,203.757673,300.560648,1103.998545
18730,538.157321,201.343319,273.34588,310.86598,1362.418883
18835,502.200518,172.616348,187.138903,265.602166,1338.503443
19395,515.453767,172.998518,159.224456,201.387682,1354.056525
